Name,Ortschaft,Latitude,Longitude,Touristenstellplätze,weiter Unterküfte,kleiner Platz (<80 m2),mittlerer Platz  (~100 m2),grosser Platz (>110 m2),Stellplatz am Wasser,Behindertengerechter Zugang,Haustierfreundlichkeit,Waschmaschine und Trockner,Aufenthaltsraum,Gemeinschaftsküche,Grillplatz,Gastronomie,Shop,Hallenbad,Freibad,Bademöglichkeit,Babypool,Sportplatz,Golf,Tennis,Disco,Wifi,Spielplatz,Unterhaltungsprogramm,Bootsvermietung,Fahrradvermietung,Öffnungszeit[%],Preis,Informationsstelle,Sternebewertung,Mitgliedschaften,Region,Region Berner-Mitelland,Region Berner-Oberland,Region Freiburg-Neuenburg-Jura,Region Graubuenden,Region Nordwestschweiz,Region Ostschweiz,Region Tessin,Region Waadt-Genfersee,Region Wallis,Region Zentralschweiz,Region Zuerich,Hauptsaison,Nebensaison,Wandern,Strandzugang,Aktivitäten,Bahnhof,Busstation
Aux Vernes,1180 Rolle (VD),46.46152,6.34638,117.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,39.0,1,3,0,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0
Aux Vernes,1180 Rolle (VD),46.46152,6.34638,117.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,45.5,1,3,0,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0
TCS Camping Genève - Vésenaz,1222 Vésenaz (GE),46.24499889,6.193611111,127.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.56,46.5,1,5,2,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,7,0,1
TCS Camping Genève - Vésenaz,1222 Vésenaz (GE),46.24499889,6.193611111,127.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.56,59.5,1,5,2,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,7,0,1
TCS Camping Genève - Vésenaz,1222 Vésenaz (GE),46.24499889,6.193611111,127.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.56,65.5,1,5,2,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,7,0,1
TCS Camping Genève - Vésenaz,1222 Vésenaz (GE),46.24499889,6.193611111,127.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.56,80.5,1,5,2,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,7,0,1
Geneva City Camping,1242 Satigny (GE),46.20122194,6.066545,127.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,37.1,0,4,2,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,6,0,1
Geneva City Camping,1242 Satigny (GE),46.20122194,6.066545,127.0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,42.1,0,4,2,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,6,0,1
Hermance,1248 Hermance (GE),46.30349694,6.24172,10.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,37.2,0,3,0,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1
Hermance,1248 Hermance (GE),46.30349694,6.24172,10.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,43.5,0,3,0,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1
Les Cheseaux,1264 St-Cergue (VD),46.44693806,6.143718056,21.0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.99,29.0,1,3,2,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
Les Cheseaux,1264 St-Cergue (VD),46.44693806,6.143718056,21.0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.99,25.0,1,3,2,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
Val de l'Allondon,1282 Dardagny (GE),46.21937694,6.000111111,60.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,40.5,0,2,0,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1
Camping Lac de Joux,1347 Le Sentier (VD),46.62693806,6.253108889,18.0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,30.0,0,3,1,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1
Camping Lac de Joux,1347 Le Sentier (VD),46.62693806,6.253108889,18.0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,26.5,0,3,1,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
Le Nozon,1349 Romainmôtier (VD),46.69023306,6.465636111,25.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,33.0,1,2,0,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,4,1,1
Camping Vallorbe - pré sous-ville,1337 Vallorbe (VD),46.71036889,6.37493,70.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,28.5,1,3,1,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,4,1,0
Camping Vallorbe - pré sous-ville,1337 Vallorbe (VD),46.71036889,6.37493,70.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,31.5,1,3,1,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,4,1,0
Bois-du-Fey,1430 Orges (VD),46.81184389,6.570511111,12.0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.67,26.0,1,2,1,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,6,1,0
Le Pécos,1422 Grandson (VD),46.80260806,6.635473056,90.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,30.0,1,3,0,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,7,1,1
Le Pécos,1422 Grandson (VD),46.80260806,6.635473056,90.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,32.0,1,3,0,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,7,1,1
La Menthue,1462 Yvonand (VD),46.80565194,6.739628889,100.0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0.5,37.5,1,3,0,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6,1,1
La Menthue,1462 Yvonand (VD),46.80565194,6.739628889,100.0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0.5,31.5,1,3,0,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6,1,1
Pointe d`Yvonand VD 8,1462 Yvonand (VD),46.80354389,6.717446944,127.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,24.5,1,3,0,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,6,1,1
Pointe d`Yvonand VD 8,1462 Yvonand (VD),46.80354389,6.717446944,127.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,26.5,1,3,0,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,6,1,1
Pointe d`Yvonand VD 8,1462 Yvonand (VD),46.80354389,6.717446944,127.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,38.5,1,3,0,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,6,1,1
Pointe d`Yvonand VD 8,1462 Yvonand (VD),46.80354389,6.717446944,127.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,45.5,1,3,0,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,6,1,1
Les Pins,1422 Corcelettes (VD),46.81825806,6.664848889,20.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,34.5,0,3,0,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,1,1
Les Pins,1422 Corcelettes (VD),46.81825806,6.664848889,20.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,44.5,0,3,0,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,1,1
Les Cluds,1453 Bullet (VD),46.84188389,6.558976111,20.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,21.0,1,3,1,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,7,1,1
TCS Camping Orbe,1350 Orbe (VD),46.73611111,6.532221944,80.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.56,31.5,0,3,2,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3,0,1
TCS Camping Orbe,1350 Orbe (VD),46.73611111,6.532221944,80.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.56,42.5,0,3,2,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3,0,1
TCS Camping Orbe,1350 Orbe (VD),46.73611111,6.532221944,80.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.56,41.5,0,3,2,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3,0,1
TCS Camping Orbe,1350 Orbe (VD),46.73611111,6.532221944,80.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.56,52.5,0,3,2,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3,0,1
Piscine Camping Payerne,1530 Payerne (VD),46.810855,6.94503,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,30.0,1,4,0,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,3,1,1
Piscine Camping Payerne,1530 Payerne (VD),46.810855,6.94503,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,34.0,1,4,0,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,3,1,1
De Chevroux,1545 Chevroux (VD),46.89071889,6.900926111,30.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,26.5,1,1,1,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,3,1,1
TCS Camping Salavaux Plage,1585 Salavaux (VD),46.91361194,7.033888889,115.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.56,36.5,1,4,2,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,8,0,1
TCS Camping Salavaux Plage,1585 Salavaux (VD),46.91361194,7.033888889,115.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.56,48.5,1,4,2,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,8,0,1
TCS Camping Salavaux Plage,1585 Salavaux (VD),46.91361194,7.033888889,115.0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.56,65.5,1,4,2,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,8,0,1
TCS Camping Salavaux Plage,1585 Salavaux (VD),46.91361194,7.033888889,115.0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.56,83.5,1,4,2,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,8,0,1
Camping Communal de Cudrefin,1588 Cudrefin (VD),46.960445,7.028288056,150.0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0.63,27.5,1,4,0,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,11,1,0
Camping Communal de Cudrefin,1588 Cudrefin (VD),46.960445,7.028288056,150.0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0.63,29.5,1,4,0,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,11,1,0
Le Berceau,1837 Chateau-d`Oex (VD),46.466685,7.124075,60.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1.0,27.0,1,3,1,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,1,1
Le Berceau,1837 Chateau-d`Oex (VD),46.466685,7.124075,60.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1.0,25.0,1,3,1,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,1,1
Les Horizons Bleus,1844 Villeneuve (VD),46.39691889,6.923436111,54.0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,32.0,1,3,2,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,11,1,1
Les Horizons Bleus,1844 Villeneuve (VD),46.39691889,6.923436111,54.0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,28.0,1,3,2,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,11,1,1
Au Grand-Bois,1846 Chessel (VD),46.356155,6.899381111,20.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,18.5,1,3,0,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,8,1,1
Clos de la George,1852 Roche VD (VD),46.34818306,6.941615,70.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,22.5,1,4,0,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,10,0,1
Clos de la George,1852 Roche VD (VD),46.34818306,6.941615,70.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,19.5,1,4,0,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,10,0,1
Camping De La Piscine,1860 Aigle (VD),46.323745,6.961748889,31.0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0.52,32.0,1,3,1,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,7,1,1
Camping De La Piscine,1860 Aigle (VD),46.323745,6.961748889,31.0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0.52,37.0,1,3,1,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,7,1,1
Le Cuizon,1862 Ormont_Dessous (VD),46.41388056,7.102944444,40.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,9.5,1,0,0,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,3,1,1
Le Cuizon,1862 Ormont_Dessous (VD),46.41388056,7.102944444,40.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,11.5,1,0,0,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,3,1,1
Vers-l'Eglise La Murée,1865 Les Diablerets (VD),46.35528111,7.126918056,50.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,36.8,1,3,0,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,2,1,0
Les Frassettes,1884 Villars-Gryon (VD),46.28301611,7.077271111,32.0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1.0,32.3,1,3,2,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,6,1,1
Les Frassettes,1884 Villars-Gryon (VD),46.28301611,7.077271111,32.0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1.0,28.8,1,3,2,Waadt-Genfersee,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,6,1,1
Camping du Bois-Noir,1890 St-Maurice (VS),46.19273611,7.026408056,43.0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0.58,32.5,0,2,0,Wallis,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,0,1
Camping du Bois-Noir,1890 St-Maurice (VS),46.19273611,7.026408056,43.0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0.58,26.4,0,2,0,Wallis,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,0,1
Van d'En Haut,1922 Salvan (VS),46.14102389,6.991585,60.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,13.5,0,1,1,Wallis,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,6,1,1
La Médettaz,1923 Les Marécottes (VS),46.10792,7.00717,30.0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.42,17.0,1,2,0,Wallis,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,5,1,1
Les Rocailles,1938 Champex (VS),46.03223389,7.109118889,50.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,34.1,0,2,0,Wallis,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,3,1,1
La Prairie,1933 Sembrancher (VS),46.07840889,7.141655,48.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,17.5,0,1,0,Wallis,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,1,1
La Prairie,1933 Sembrancher (VS),46.07840889,7.141655,48.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,16.5,0,1,0,Wallis,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,1,1
Camping du Grand-Saint-Bernard,1946 Bourg-Saint-Pierre (VS),45.95264806,7.2074,50.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,29.0,0,2,0,Wallis,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
Camping de Champsec,1947 Champsec (VS),46.05577,7.245866944,25.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,15.0,0,1,0,Wallis,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1
TCS Camping Martigny,1920 Martigny (VS),46.09694306,7.078611111,127.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,30.0,0,3,2,Wallis,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7,1,1
TCS Camping Martigny,1920 Martigny (VS),46.09694306,7.078611111,127.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,37.0,0,3,2,Wallis,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7,1,1
Sedunum,1950 Sion (VS),46.21139889,7.312021111,30.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,20.8,0,3,1,Wallis,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4,1,1
TCS Camping Sion,1950 Sion (VS),46.21166611,7.313888889,127.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,35.4,0,4,2,Wallis,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,5,0,1
TCS Camping Sion,1950 Sion (VS),46.21166611,7.313888889,127.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,47.4,0,4,2,Wallis,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,5,0,1
TCS Camping Sion,1950 Sion (VS),46.21166611,7.313888889,127.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,45.4,0,4,2,Wallis,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,5,0,1
TCS Camping Sion,1950 Sion (VS),46.21166611,7.313888889,127.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,57.4,0,4,2,Wallis,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,5,0,1
Valcentre,1967 Bramois (VS),46.23773389,7.414593889,60.0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.58,28.5,0,3,0,Wallis,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,10,1,1
Valcentre,1967 Bramois (VS),46.23773389,7.414593889,60.0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.58,30.5,0,3,0,Wallis,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10,1,1
Alp Safari,1973 Nax (VS),46.22362306,7.423511944,60.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,56.0,0,3,0,Wallis,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8,1,1
Evolène,1983 Evolène (VS),46.11124611,7.496416944,65.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.42,31.0,1,3,0,Wallis,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1
La Moubra,3963 Crans-Montana (VS),46.30412111,7.480603056,80.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,39.0,0,2,0,Wallis,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,7,1,1
Anniviers,3961 Vissoie (VS),46.21781111,7.582823889,38.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,31.0,0,2,0,Wallis,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1
Camping Bella-Tola GmbH,3952 Susten (VS),46.29886389,7.636505,127.0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.49,31.5,0,4,0,Wallis,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4,1,1
Sportarena,3954 Leukerbad (VS),46.38135111,7.623271944,80.0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.5,27.0,1,3,0,Wallis,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,6,1,1
Alphubel,3929 Täsch (VS),46.06486,7.774865,100.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,30.0,0,2,0,Wallis,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,11,1,1
Alphubel,3929 Täsch (VS),46.06486,7.774865,100.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,40.0,0,2,0,Wallis,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,11,1,1
Am Kapellenweg,3910 Saas Grund (VS),46.11628111,7.938278889,100.0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,33.5,1,3,0,Wallis,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,9,0,1
Bergheimat,3910 Saas Grund (VS),46.127895,7.93702,40.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,30.0,0,2,0,Wallis,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,9,0,1
Schönblick,3910 Saas Grund (VS),46.1113,7.9433,40.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,32.0,0,2,0,Wallis,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,9,0,1
Thermal Camping Brigerbad,3900 Brigerbad (VS),46.30197194,7.932306111,200.0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0.5,60.0,0,4,0,Wallis,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,8,0,1
Thermal Camping Brigerbad,3900 Brigerbad (VS),46.30197194,7.932306111,200.0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0.5,80.0,0,4,0,Wallis,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,8,0,1
Thermal Camping Brigerbad,3900 Brigerbad (VS),46.30197194,7.932306111,200.0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0.5,70.0,0,4,0,Wallis,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,8,0,1
Thermal Camping Brigerbad,3900 Brigerbad (VS),46.30197194,7.932306111,200.0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0.5,90.0,0,4,0,Wallis,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,8,0,1
