Touristenstellplätze,weiter Unterküfte,mittlerer Platz  (~100 m2),grosser Platz (>110 m2),Stellplatz am Wasser,Behindertengerechter Zugang,Haustierfreundlichkeit,Waschmaschine und Trockner,Aufenthaltsraum,Gemeinschaftsküche,Grillplatz,Gastronomie,Shop,Hallenbad,Freibad,Bademöglichkeit,Babypool,Sportplatz,Tennis,Wifi,Spielplatz,Unterhaltungsprogramm,Bootsvermietung,Fahrradvermietung,Öffnungszeit[%],Preis,Informationsstelle,Sternebewertung,Mitgliedschaften,Region Berner-Mitelland,Region Berner-Oberland,Region Freiburg-Neuenburg-Jura,Region Graubuenden,Region Ostschweiz,Region Tessin,Region Waadt-Genfersee,Region Wallis,Region Zentralschweiz,Region Zuerich,Hauptsaison,Nebensaison,Wandern,Strandzugang,Aktivitäten,Bahnhof,Busstation
49.981662570116335,0.9850714895710777,1.0006204801334169,-0.001814807799381621,-0.007592551621371735,0.015175925609079667,-0.0038819490529586804,1.015995940119578,-0.011547734819577557,-0.01711309009020904,-0.012535188808965205,0.0013384801675773925,0.004513127546582289,-0.015470170281221862,0.010402801913626717,-0.007415657397139734,0.020756718515975763,0.012846602159345272,0.022437412743557768,-0.003068647329234923,0.005264887771442449,0.006879453456339076,0.0038292533311683904,0.9893176535304076,0.5886418978783924,36.497440530586964,1.0216617595251996,2.99491529210408,0.009689146879162532,-0.011124747758763372,0.008115108035901316,1.0011734020952596,-0.01315625127662331,-0.00025979986055838677,-0.00029713168201824446,0.015541567785073956,0.01678166404234527,-0.005968231766944081,0.004283307657963238,1.0034411791949138,1.0128402510329335,1.0121271997785433,0.004554721825606965,5.00092093792861,0.99686998296536,1.018553233594293
50.00810470138303,1.0011535516518983,0.02332409918512967,0.0013530836979087288,0.9985533911891573,-0.00385645075047071,-0.0008433169882094624,0.9944877395826771,0.007960457165546489,-0.0130128786584372,-0.007198972607304975,0.009645743425619243,-0.008648775942138778,0.00041319899577336837,-0.008730292296428578,0.0033462472396281516,-0.005030002726781359,-0.0074014390503336774,0.0010290341003630589,-0.0077496056692176254,0.008110114577233277,-0.0033168300053788196,0.00044791982478626806,1.0024346107544913,0.5846255197485991,37.488977574055916,0.9897370374089643,2.978889117307271,0.015831685397209406,-0.003502596279231689,0.007818225460391038,1.0011267783702436,0.0005185953968938789,-0.009013530389108838,0.02222355681992694,-0.010234718461844023,0.000954447417506514,-0.0011438689389975628,0.004678440416764923,0.9775948308718855,1.010540689049096,0.987212082935288,-0.0069123478576618306,4.980564505820564,1.0045608577031424,0.9954867165681622
49.993676195766774,1.0006466145471247,1.005242266909203,0.02575782383351426,1.007800513753331,-0.00551344357253059,0.0005487358193034497,1.0129482528727776,0.0077648463756680025,-0.026961857066325718,-0.0018089708723465134,0.00037669270308039824,0.008655294708942772,-0.007694829954100974,-0.008852107857039567,0.006919599433366384,-2.30878706254692e-05,-0.004036788941422755,0.007090761593935468,0.0013690917713540351,-0.001242513119363565,-0.0006797610407755134,0.023390692849609207,0.9875064617594815,0.5724603548471555,41.51335008690819,1.0039542272390223,3.005392048378308,-0.002156661730631845,0.006503892961718596,0.021781932589405723,1.0002862255161016,0.01184583332244015,0.005109573204229493,0.006919534090913836,-0.001798016523691381,-0.009013962694022269,7.898375649279035e-06,-0.0009329500508451567,0.9925991613045848,1.0121013226984736,1.0009943993778405,-0.007621090363750045,5.008926647031373,0.9993617050689524,0.9958762215511555
39.9941630487389,1.0152149434485065,0.0016012810085071709,-0.0001536551128323109,0.0014932099927278551,0.005924160433586732,0.0019679889389965363,1.0160388975499945,0.00014925080069036058,-0.007982522888681724,-0.008091821808264173,0.013321585420097657,-0.013319426096211997,0.006582625220417588,-0.002039792892151233,-0.0008135823170640625,0.004881531140639444,0.003595464495129311,0.0077650524770534095,-0.005959919940728769,-0.0045756396929897405,-0.01663673686812062,-0.004418828599705402,0.007229444810519335,0.5023128029745589,29.615834031983994,1.0093968901783432,2.995272218817995,-0.00910181154338889,0.024872731238697966,-0.002166188880712539,1.012440768002317,0.004704671404149132,0.004038821289963997,-0.0026406097644460814,0.004176875020213824,-0.0008141329189379511,-0.009438645144191,0.007276770104850173,0.9854448403042989,1.0036657386245762,0.9901388419771788,0.9915267559513324,9.00813286736697,0.9971740015139107,1.0049172231321732
49.993313042592696,0.002420333359162403,0.010459351919834232,-0.0015210343338972246,1.003141188139938,-0.0024299484373381205,-0.00018411652263398197,1.0067313801628772,-0.0010795373665672958,-0.007693482619298545,-0.010709462631125068,-0.006649854306810217,0.004477066244164532,-0.009248802809228813,-0.01290052608280934,-0.0031704722125820545,-0.01919802257219514,0.015593173004651911,-0.0036815851667757137,-0.013744002532583916,-0.007979749488914407,-0.023997958991658686,0.0012875532177649724,3.502434549859683e-05,0.9808386726413221,34.024960289143,1.0048324193298719,4.010536672103449,1.0048904972330777,0.006313253635426984,-0.0029900987820856506,0.9831233595642023,0.0041690456006680775,-0.010868298549889735,-0.012172254167664081,0.005381085801762944,-0.00213031981201303,0.002128844392853297,0.006938569361384338,1.003538381048292,1.0141330013030432,0.9911050249462277,1.0052668265077955,4.013231227155299,-0.004896926692832243,0.9805782339237877
49.99275985760806,-0.007660089544793907,-0.007527343398797031,0.012518471238554403,-0.013508001519687077,0.005347257178089592,-0.004604127103197258,0.987388731025535,-0.013928451699138197,0.0026705394888913016,0.012145504184378736,0.0071498229959114055,0.01135664526648064,-0.00808695283470861,-0.014081567910779497,0.01902977790993682,0.0009691164189431263,-0.00035676257587609485,0.015464506874670679,0.007070695353155337,-0.005464040808161013,0.0037107971978102574,0.0013174276008012383,0.021889208232390277,0.9932156107080196,27.997648172292827,0.9941303058552634,4.011995413114663,1.0004577592570707,0.00711884329199575,0.0011155234112747707,1.002637875649432,0.015623100202022913,0.0021814268696014557,0.0055975809060575445,0.018207167412588036,-0.007436333909763209,-0.012631160393701836,0.0033651694649321014,0.9931668604420751,1.0104169908010165,0.9896866006620789,0.9929561508739208,4.019865152370675,-0.020028578872360536,0.9967549143953578
14.994829573204914,0.9987405990314937,-0.013005376457974628,0.006045058843046724,0.02227081091573418,-0.0017157417911138984,1.0106917001664508,0.9952521333397994,0.0068631072917845785,-0.007383802118646945,1.010199962495698,0.0010986046973451428,1.0070921069185248,0.008239368799783672,0.010387180674071201,0.9861982258079256,0.00445147136498336,0.00045406832932962094,0.008885983102080731,0.9994948781497662,0.00510266726573486,-0.001458711219246395,-0.00260704437715187,0.013304997360310147,0.5722630203020523,21.501145822699677,0.9906002632090789,2.0054355850534376,-0.015956159022722835,0.008736965425653517,-0.007281696612129277,0.9990156377924924,0.01688283327532946,-0.0026696293890490636,-0.012079598705299772,0.0013506612755649048,-0.01590427714220436,-0.0029319117940334437,-0.000775845513128065,1.0189083596810828,1.0174594449612042,0.9990901893756535,0.9862262049708966,0.9935190322696298,0.0008806351540584374,1.0129939509861172
30.016836877829753,-0.005947885505706879,-0.0031416963534413684,0.004225047117152028,-0.00039233381938159775,-0.0023251885769568453,0.0063595003564251695,0.9954505406002825,-0.010648494001175268,-0.0021737213460041606,0.00022343971748702577,-0.009791034167012188,0.012311158538503184,-0.017147018954879644,-0.005201193681982812,0.016878421403705542,-0.00445671653279092,-0.009025675238291972,0.0059821679381222076,0.0005150833046289438,0.0029449139406902227,0.008148046638398588,0.0067705168550915365,0.0008061511421226619,0.98496152879496,11.894986732428604,1.0049882784841506,1.9859133024441573,0.00832301641470313,-0.008387061866006275,0.018494111696581213,1.016648094437287,-0.0022993720894155683,0.0004195533754029849,0.003972310317821103,-0.004444864868788492,0.008852075716017004,-0.00035274144205100106,-8.925097791320252e-05,0.9870345254488596,1.0060512270232485,0.9937994450963249,0.9826411870766297,10.005411115168652,0.9976283524015949,0.9888383055205751
9.006507368189778,-2.6136830656516283e-05,-0.0017959498419316902,-0.0034826962371155017,0.0009275876267492334,-0.004733349823196678,0.9988856686983836,0.9875014696642331,-0.009709494117336522,-0.0010204269008925928,0.022257919884239877,-0.022535608080147613,0.00021209944235077365,-0.009287364155374449,0.0029296322301701817,-0.004564056504800949,0.006056830061201578,-0.0003329961971898704,0.0077961493747672975,-0.004866483657844481,-0.0012080532410365626,0.0018298170221931582,-0.001435744495735579,-0.0023601007332607806,0.570228853545159,40.007339267160404,1.0073402023681146,2.986729980371698,-0.011915818619407919,0.009815946337063538,0.01311166321395351,0.9973168044530323,-0.0159896331887545,-0.00032200054298272017,0.0021400423140984495,-0.008246092318876614,0.01162214335546713,0.009440344047972083,-0.02044722138667966,1.00052129702689,1.0075451180757962,1.0071818743896719,-0.005214305517964376,8.993269609295822,1.0066453817825542,0.005841824505749953
39.99175806381428,-0.00607568705470648,0.01636396596023518,-0.012611902471969453,-0.001950292842525411,0.01860348140482007,0.9820434125323908,1.001998976330401,-7.274476824205743e-05,-0.0006970942868896596,0.9988747657256182,1.0071131829966304,1.0072940141130748,-0.00538116111806995,-0.015185581894171256,-0.003301203660754778,0.011756402871952773,0.021746306342658447,0.005560984534598836,-0.005166395219463398,1.0181580453341217,0.001157474885131648,0.01991054433733026,0.0013633150240443242,0.5175835380477204,31.20261726996496,0.9909846547709407,2.0006481961231226,-0.015091894280226446,0.000830819986073277,-0.006126844375087076,0.9765981098501957,9.743871645115705e-05,-0.002341783795107378,0.00018640927319680322,-0.014419216163249506,0.015685560447728918,0.002494486016426286,0.021245078642521353,0.9778408783021483,0.9755708849639235,0.9979016805805461,0.9911979656603751,5.012094251992642,0.9905389945126416,0.9987731491176911
37.99753092106144,-0.004876652552743982,-0.01599677998946669,-0.013198578959343128,0.014841952153233898,-0.007489245296267729,0.021626156576161622,0.9929789284221641,-0.010914190224752889,-0.0002127824484129428,0.01575523639274082,-0.02543356920767023,-0.0035493682318024945,0.017201251877434456,0.021539362154697556,-0.0006282066192182265,-0.010113946910399336,-0.003420170404177237,0.012843340439006866,-0.016484652846622164,-0.005747233732842567,-0.006776144763892725,-0.0006809580253974297,0.0028744898892648784,0.48597949646716426,29.80174580019679,0.9955463118894463,2.0021727053896887,1.001605860387169,-0.007203528050343275,0.004174643495060701,1.0116671882089368,-0.013843946303179411,0.003252688576861742,0.013978683280171964,0.015917499552319248,0.0071233560391412735,-0.006912744032280413,-0.005411368099726122,1.001623061696405,0.009297155724528001,0.9894149927407809,0.0017670186734534904,7.001290211861214,1.0218147784327416,0.9961653683783838
38.01605987075521,-0.023248281721210518,0.0016793590941740464,-0.00387777488259009,-0.009198617323763616,0.007587379157801175,0.004594259592609957,1.0027995227966562,0.005633426698903685,0.004879204040418138,0.008615525695824947,0.005719259276634776,-0.0019764550539746162,0.010114927858224267,-0.003932854239546707,0.006277970642673368,-0.011648294770521093,0.0036042191243412154,-0.0041480050400456905,0.008940761608782521,0.00659557541152205,-0.009283598080009548,0.004614258341375712,-0.005589737725531076,0.4910316343530515,23.981816517093556,1.0130259199137415,1.9892308650498602,0.9922639318673404,0.0024061522555214525,-0.006595214148059339,0.9990445750278915,-0.003941367473087504,0.004663045925759404,-0.016387000449424392,-0.004124490620835884,0.0056791129162956444,0.005886025719941828,-0.004982436348981769,-0.0023543648824366496,0.9985495313862003,1.006365635632992,0.0016410915587444287,6.990738800843476,1.0102156754268246,0.9876025883524611
40.01466488842955,0.9973047010549065,-0.019714876935837324,-0.0017613547825496827,0.013469850590106327,0.0011409608318907968,0.9942117507756772,1.009317255656638,0.014486447463661406,-0.000344035077532363,-0.0021119638488682592,0.0012294749765940968,0.0026364290148886606,0.006358014316446657,0.013038956676469126,0.016521040065646884,-0.002249941645995131,-0.00196118517856962,0.007574732982896041,0.005234396043340067,-0.007557632352746615,0.015631714067617125,0.014493182006747976,1.0177293518579629,0.43710049537235085,28.18963466023877,0.994715389635467,2.987241513548027,1.0021694841168651,-0.0021727760843237376,-0.00275262424556389,1.0192080442027893,-0.006945505218377466,0.0031502461755217627,0.007465474992644283,0.02156756358635413,-0.006439036014695383,0.0018250130273662019,0.0020551098943699044,1.0144207658368483,0.9870133845431028,1.0069406686885136,0.9931590177778674,6.983641422921568,1.0182562498533692,1.000403048480218
12.003472349791634,-0.010305179873553661,0.010612794987915754,0.010801592166962984,-0.017212454763952424,0.004427593993413908,0.0030567184170523726,0.9974070936418371,-0.009995607897323988,-0.01586858033379577,0.02147427270903887,0.008518345593501883,-0.0028070902221489238,-0.008342209319703002,0.013858182584123935,-0.003279086695179617,0.006965910751373103,-0.011241234943546157,0.0004141903615173817,-0.006034396924749541,-0.008511219463972645,0.0050473027914353765,-0.009235431144748089,0.005521568115995187,0.5535017249385729,38.18826669847362,-0.01603740238113703,2.0205220701634046,0.9941118716335297,0.001002537001392061,0.004238294436163625,1.0030319661007414,-0.01577077247899441,0.002652774461973768,0.004565025383903664,0.0043672819829495444,-0.004177675767051441,0.002818550137547944,0.0045069473897583765,0.0007596144487036096,1.003587900994791,0.9962679428241996,0.01117326668567983,3.018736512193784,1.001384706515266,0.9931274167884407
11.997966414314472,0.0012546652805462866,0.008661564958596865,0.00020152727968186354,0.007921241835587137,0.00540804566187881,-0.012138568904235786,1.0106372738048313,-0.006401955930548363,-0.007751428435929154,-0.0044081337467909215,0.006746981362935332,0.004776157681420175,0.013795608952643352,-0.004042086723823821,-0.0009801880927434669,0.015368833210709087,0.017299375260402938,0.014247830639391905,-0.00219811029276999,-0.0009702108106107703,0.007919786474077213,0.0032298234915311714,-0.009080994438365188,0.5820289635062563,44.21347078580737,-0.007621522223061124,2.0049666564344664,1.0074314224322027,-0.008754326542772617,0.008333725375319212,0.9971567054355117,-0.008586485604279447,0.01864667646898386,4.324686678607918e-05,-0.022545774513365865,-0.006906735182333,-0.005030275723515473,-0.0025906429432373374,0.9980735199176565,0.018539663375836818,0.9882360197614988,-0.015051452715865388,2.996583390626631,0.9918192808249382,0.9913977997658842
80.00672098028207,-0.005547963389867583,0.004854839890076066,-0.012153782181770939,-0.01569712993021856,0.026250039268322756,0.014186986111049902,1.0055454254164575,0.008374343328373062,0.017066083275320366,0.005541898033166266,-0.019873906657771938,-0.0030907485655229895,0.005889335762261206,0.0042780652541314764,-0.011795420728092608,-0.018916090360123518,-0.002661806308433047,-0.020515265650792047,0.015179483450905853,-0.012796973834515606,-0.003412646338661915,0.001043616369924747,1.0220662146623218,0.49906111709859946,28.20729056853574,1.0060394058681679,3.000587717148325,1.0111336374200843,0.007145892912657599,0.0028925536226113513,0.9882520327971485,-0.011041444784493403,-0.015243167906845819,-0.009797718613016364,0.01064701205083253,0.01261017380539967,-0.0009995544651134264,-0.004059782179448218,-0.006302210519470211,1.0011149046559356,1.0022173765016742,-0.0002978210808463437,4.992707822277206,1.012049848668038,0.9722581337649413
79.99603368236488,0.022983522394544202,-0.011627986051921144,-0.005301029718347924,0.008546243461989473,-0.031147200761368853,0.00027021886307278936,0.9880545040770389,-0.002819135294779529,-0.004497206666160124,-0.009782996890055667,-0.003072379258586906,-0.002502047971103675,0.0005896509588734079,-0.005744365171575699,0.005453784287536913,-0.0022930103905403807,-0.026182201851147627,0.0002279771614306477,-0.00910693065539988,-0.0023647913411146315,-0.0015949158273662002,-0.006743895493965069,0.9989275370163374,0.4865389193982649,36.20197827334997,0.9874144606803639,3.002730763894387,0.9980478296971428,-0.011051895182706004,-0.006130257027610175,1.0024464839498983,-8.8177072958645e-05,-0.0029714258273699813,0.008427602467370246,0.0017210965217838274,0.0006912246193140594,0.00033348295016087713,0.010228210408270835,0.9978524864816851,0.0011953148073243938,1.0011028224871517,0.0008493790638674225,5.0044737713489775,1.0073283805025577,0.980064589140164
